transaction_id,transaction_date,customer_id,card_id,region,card_type,channel,merchant_category,transaction_amount_ngn,status,is_successful,transaction_month
TXN300815,2026-06-09,CUST10308,CARD20350,Abuja,Gold,Online,Entertainment,5666.25,Successful,1,2026-06
TXN300816,2026-06-27,CUST10089,CARD20494,Port Harcourt,Classic,Online,Groceries,3953.26,Successful,1,2026-06
TXN300817,2026-03-02,CUST10142,CARD20004,Lagos,Classic,ATM,Fuel,2012.75,Successful,1,2026-03
TXN300818,2026-05-02,CUST10203,CARD20093,Abuja,Classic,Online,Entertainment,15192.59,Successful,1,2026-05
TXN300819,2026-02-20,CUST10309,CARD20006,Port Harcourt,Classic,POS,Fuel,11118.15,Successful,1,2026-02
TXN300820,2026-05-27,CUST10227,CARD20288,Lagos,Classic,Online,Groceries,8733.78,Successful,1,2026-05
TXN300821,2026-01-21,CUST10443,CARD20146,Ibadan,Platinum,Online,Groceries,3258.78,Successful,1,2026-01
TXN300822,2026-01-05,CUST10334,CARD20424,Lagos,Classic,ATM,Travel,25143.96,Successful,1,2026-01
TXN300823,2026-04-02,CUST10222,CARD20457,Lagos,Platinum,ATM,Travel,8819.3,Successful,1,2026-04
TXN300824,2026-06-19,CUST10041,CARD20202,Port Harcourt,Gold,POS,Dining,14218.67,Successful,1,2026-06
TXN300825,2026-03-02,CUST10196,CARD20212,Port Harcourt,Gold,POS,Utilities,8083.74,Successful,1,2026-03
TXN300826,2026-01-22,CUST10068,CARD20006,Port Harcourt,Platinum,POS,Dining,3389.58,Declined,0,2026-01
TXN300827,2026-05-29,CUST10264,CARD20376,Lagos,Classic,Online,Utilities,17924.95,Successful,1,2026-05
TXN300828,2026-03-11,CUST10002,CARD20447,Ibadan,Platinum,POS,Fuel,11621.53,Successful,1,2026-03
TXN300829,2026-01-01,CUST10361,CARD20106,Abuja,Classic,Online,Dining,7008.45,Successful,1,2026-01
TXN300830,2026-05-13,CUST10125,CARD20401,Abuja,Classic,POS,Dining,11463.65,Successful,1,2026-05
TXN300831,2026-01-12,CUST10110,CARD20096,Kano,Classic,POS,Retail,15584.54,Successful,1,2026-01
TXN300832,2026-03-31,CUST10086,CARD20388,Port Harcourt,Classic,POS,Groceries,13741.35,Successful,1,2026-03
TXN300833,2026-02-15,CUST10425,CARD20452,Lagos,Gold,POS,Travel,2060.98,Successful,1,2026-02
TXN300834,2026-02-03,CUST10120,CARD20416,Port Harcourt,Classic,Online,Dining,2459.81,Successful,1,2026-02
TXN300835,2026-06-26,CUST10127,CARD20504,Lagos,Classic,POS,Travel,14563.58,Successful,1,2026-06
TXN300836,2026-03-19,CUST10255,CARD20454,Lagos,Platinum,POS,Utilities,4642.94,Successful,1,2026-03
TXN300837,2026-02-14,CUST10183,CARD20291,Lagos,Gold,POS,Dining,3502.07,Declined,0,2026-02
TXN300838,2026-06-04,CUST10016,CARD20534,Kano,Classic,Online,Utilities,10912.71,Declined,0,2026-06
TXN300839,2026-03-14,CUST10062,CARD20193,Lagos,Gold,Online,Dining,3418.12,Successful,1,2026-03
TXN300840,2026-01-26,CUST10369,CARD20150,Port Harcourt,Gold,POS,Entertainment,5523.06,Successful,1,2026-01
TXN300841,2026-02-16,CUST10432,CARD20515,Lagos,Platinum,Online,Fuel,16023.57,Successful,1,2026-02
TXN300842,2026-05-01,CUST10158,CARD20393,Port Harcourt,Classic,POS,Retail,2413.15,Successful,1,2026-05
TXN300843,2026-02-25,CUST10268,CARD20316,Abuja,Classic,POS,Utilities,2711.86,Successful,1,2026-02
TXN300844,2026-04-04,CUST10035,CARD20076,Port Harcourt,Classic,Online,Groceries,2233.23,Successful,1,2026-04
TXN300845,2026-04-17,CUST10267,CARD20599,Lagos,Classic,POS,Groceries,4068.66,Successful,1,2026-04
TXN300846,2026-03-04,CUST10064,CARD20270,Port Harcourt,Platinum,Online,Fuel,8657.42,Successful,1,2026-03
TXN300847,2026-02-17,CUST10050,CARD20225,Kano,Classic,POS,Fuel,4939.25,Successful,1,2026-02
TXN300848,2026-03-02,CUST10255,CARD20530,Port Harcourt,Platinum,ATM,Entertainment,26975.36,Successful,1,2026-03
TXN300849,2026-03-22,CUST10149,CARD20113,Abuja,Classic,POS,Groceries,11663.83,Successful,1,2026-03
TXN300850,2026-01-26,CUST10325,CARD20251,Kano,Platinum,Online,Utilities,7982.01,Successful,1,2026-01
TXN300851,2026-02-05,CUST10304,CARD20233,Lagos,Classic,ATM,Groceries,22335.38,Successful,1,2026-02
TXN300852,2026-01-01,CUST10276,CARD20083,Port Harcourt,Platinum,POS,Retail,2794.35,Declined,0,2026-01
TXN300853,2026-01-08,CUST10357,CARD20125,Ibadan,Platinum,Online,Dining,16207.95,Successful,1,2026-01
TXN300854,2026-04-23,CUST10172,CARD20175,Lagos,Platinum,POS,Retail,6707.58,Successful,1,2026-04
TXN300855,2026-04-09,CUST10417,CARD20069,Abuja,Classic,Online,Entertainment,5629.31,Reversed,0,2026-04
TXN300856,2026-06-29,CUST10201,CARD20047,Lagos,Classic,POS,Entertainment,13211.69,Successful,1,2026-06
TXN300857,2026-02-16,CUST10445,CARD20256,Abuja,Gold,POS,Groceries,5825.46,Successful,1,2026-02
TXN300858,2026-05-07,CUST10393,CARD20030,Port Harcourt,Classic,Online,Dining,9372.38,Successful,1,2026-05
TXN300859,2026-02-25,CUST10324,CARD20281,Lagos,Classic,POS,Groceries,7480.62,Successful,1,2026-02
TXN300860,2026-01-14,CUST10035,CARD20237,Abuja,Classic,Online,Retail,10354.34,Successful,1,2026-01
TXN300861,2026-01-28,CUST10216,CARD20248,Lagos,Classic,POS,Retail,5400.98,Successful,1,2026-01
TXN300862,2026-03-19,CUST10065,CARD20368,Lagos,Classic,POS,Utilities,17007.5,Successful,1,2026-03
TXN300863,2026-05-10,CUST10008,CARD20495,Lagos,Classic,Online,Utilities,1579.17,Successful,1,2026-05
TXN300864,2026-04-19,CUST10301,CARD20025,Ibadan,Classic,Online,Retail,13530.67,Successful,1,2026-04
TXN300865,2026-06-03,CUST10343,CARD20586,Lagos,Classic,POS,Dining,1784.7,Declined,0,2026-06
TXN300866,2026-01-14,CUST10431,CARD20490,Ibadan,Gold,POS,Entertainment,4434.82,Successful,1,2026-01
TXN300867,2026-02-25,CUST10424,CARD20494,Abuja,Classic,POS,Utilities,12306.55,Successful,1,2026-02
TXN300868,2026-04-25,CUST10332,CARD20314,Lagos,Classic,POS,Utilities,1618.19,Successful,1,2026-04
TXN300869,2026-01-07,CUST10438,CARD20375,Port Harcourt,Platinum,POS,Travel,9257.46,Successful,1,2026-01
TXN300870,2026-01-03,CUST10076,CARD20025,Abuja,Platinum,POS,Travel,2705.18,Declined,0,2026-01
TXN300871,2026-04-21,CUST10174,CARD20334,Abuja,Platinum,Online,Utilities,3732.17,Successful,1,2026-04
TXN300872,2026-05-31,CUST10047,CARD20355,Lagos,Platinum,Online,Groceries,3597.31,Successful,1,2026-05
TXN300873,2026-04-17,CUST10015,CARD20116,Lagos,Classic,POS,Dining,2766.49,Successful,1,2026-04
TXN300874,2026-01-18,CUST10361,CARD20048,Lagos,Gold,POS,Fuel,2031.06,Successful,1,2026-01
TXN300875,2026-02-07,CUST10147,CARD20099,Lagos,Classic,POS,Utilities,42486.85,Successful,1,2026-02
TXN300876,2026-04-25,CUST10026,CARD20459,Lagos,Gold,Online,Travel,7002.5,Successful,1,2026-04
TXN300877,2026-01-15,CUST10308,CARD20523,Lagos,Classic,ATM,Dining,3011.1,Successful,1,2026-01
TXN300878,2026-04-29,CUST10093,CARD20597,Lagos,Gold,Online,Dining,5168.31,Successful,1,2026-04
TXN300879,2026-01-28,CUST10406,CARD20405,Lagos,Classic,Online,Travel,8344.26,Successful,1,2026-01
TXN300880,2026-02-08,CUST10232,CARD20214,Lagos,Classic,Online,Dining,5985.19,Successful,1,2026-02
TXN300881,2026-01-17,CUST10021,CARD20503,Lagos,Gold,POS,Dining,2941.06,Successful,1,2026-01
TXN300882,2026-03-27,CUST10307,CARD20448,Kano,Classic,POS,Travel,3946.62,Successful,1,2026-03
TXN300883,2026-05-06,CUST10038,CARD20576,Lagos,Classic,Online,Retail,20922.35,Successful,1,2026-05
TXN300884,2026-02-13,CUST10276,CARD20258,Port Harcourt,Classic,POS,Utilities,2638.14,Successful,1,2026-02
TXN300885,2026-01-25,CUST10157,CARD20121,Lagos,Classic,Online,Groceries,1639.95,Successful,1,2026-01
TXN300886,2026-05-25,CUST10179,CARD20054,Kano,Classic,Online,Fuel,5941.02,Successful,1,2026-05
TXN300887,2026-01-13,CUST10132,CARD20331,Lagos,Platinum,Online,Groceries,1727.84,Successful,1,2026-01
TXN300888,2026-01-25,CUST10311,CARD20241,Kano,Classic,POS,Retail,3913.48,Successful,1,2026-01
TXN300889,2026-03-09,CUST10348,CARD20530,Abuja,Classic,Online,Entertainment,2976.34,Successful,1,2026-03
TXN300890,2026-05-18,CUST10028,CARD20483,Lagos,Classic,Online,Retail,2997.25,Successful,1,2026-05
TXN300891,2026-03-08,CUST10260,CARD20187,Ibadan,Gold,Online,Dining,8566.58,Successful,1,2026-03
TXN300892,2026-04-19,CUST10406,CARD20262,Abuja,Gold,Online,Groceries,9953.16,Successful,1,2026-04
TXN300893,2026-05-26,CUST10076,CARD20364,Lagos,Gold,ATM,Retail,4252.57,Successful,1,2026-05
TXN300894,2026-04-21,CUST10429,CARD20491,Port Harcourt,Gold,POS,Groceries,7513.78,Successful,1,2026-04
TXN300895,2026-04-21,CUST10067,CARD20431,Kano,Platinum,POS,Retail,4086.42,Successful,1,2026-04
TXN300896,2026-02-03,CUST10342,CARD20239,Abuja,Platinum,POS,Fuel,11166.47,Successful,1,2026-02
TXN300897,2026-04-21,CUST10194,CARD20304,Lagos,Gold,POS,Retail,2484.61,Successful,1,2026-04
TXN300898,2026-01-08,CUST10162,CARD20298,Ibadan,Classic,ATM,Groceries,9248.28,Successful,1,2026-01
TXN300899,2026-06-17,CUST10347,CARD20076,Port Harcourt,Gold,ATM,Dining,9826.76,Successful,1,2026-06
TXN300900,2026-04-23,CUST10439,CARD20333,Ibadan,Classic,POS,Groceries,52511.28,Successful,1,2026-04
TXN300901,2026-03-24,CUST10361,CARD20474,Port Harcourt,Gold,POS,Travel,1991.11,Successful,1,2026-03
TXN300902,2026-02-11,CUST10257,CARD20283,Lagos,Gold,POS,Groceries,67819.72,Successful,1,2026-02
TXN300903,2026-06-18,CUST10072,CARD20591,Kano,Gold,Online,Fuel,14843.95,Reversed,0,2026-06
TXN300904,2026-04-11,CUST10087,CARD20072,Lagos,Gold,POS,Utilities,34956.22,Successful,1,2026-04
TXN300905,2026-01-06,CUST10422,CARD20263,Lagos,Classic,POS,Fuel,16717.51,Successful,1,2026-01
TXN300906,2026-06-29,CUST10262,CARD20575,Abuja,Classic,POS,Fuel,3809.17,Successful,1,2026-06
TXN300907,2026-01-26,CUST10214,CARD20012,Abuja,Classic,POS,Retail,13715.36,Successful,1,2026-01
TXN300908,2026-03-05,CUST10153,CARD20141,Lagos,Platinum,ATM,Fuel,4757.5,Successful,1,2026-03
TXN300909,2026-02-28,CUST10210,CARD20555,Ibadan,Gold,POS,Groceries,7551.37,Successful,1,2026-02
TXN300910,2026-04-19,CUST10401,CARD20017,Lagos,Gold,POS,Utilities,3166.09,Successful,1,2026-04
TXN300911,2026-05-01,CUST10061,CARD20063,Lagos,Gold,POS,Entertainment,4708.11,Reversed,0,2026-05
TXN300912,2026-02-02,CUST10268,CARD20253,Ibadan,Gold,Online,Dining,16607.03,Successful,1,2026-02
TXN300913,2026-06-30,CUST10262,CARD20465,Lagos,Platinum,Online,Entertainment,11503.02,Successful,1,2026-06
TXN300914,2026-05-30,CUST10218,CARD20376,Lagos,Gold,POS,Fuel,18386.72,Successful,1,2026-05
TXN300915,2026-01-21,CUST10283,CARD20520,Lagos,Gold,POS,Groceries,2648.5,Declined,0,2026-01
TXN300916,2026-03-11,CUST10136,CARD20090,Kano,Gold,Online,Retail,1814.65,Successful,1,2026-03
TXN300917,2026-04-22,CUST10380,CARD20175,Lagos,Classic,POS,Retail,19562.56,Successful,1,2026-04
TXN300918,2026-01-04,CUST10362,CARD20076,Lagos,Gold,Online,Dining,18437.43,Successful,1,2026-01
TXN300919,2026-04-04,CUST10449,CARD20400,Abuja,Classic,POS,Dining,9597.23,Successful,1,2026-04
TXN300920,2026-03-16,CUST10441,CARD20071,Abuja,Classic,POS,Groceries,11331.94,Successful,1,2026-03
TXN300921,2026-03-03,CUST10093,CARD20180,Lagos,Gold,Online,Dining,16188.08,Successful,1,2026-03
TXN300922,2026-04-04,CUST10109,CARD20124,Abuja,Classic,Online,Dining,9369.54,Declined,0,2026-04
TXN300923,2026-04-05,CUST10241,CARD20381,Lagos,Platinum,Online,Retail,12448.23,Successful,1,2026-04
TXN300924,2026-06-01,CUST10355,CARD20293,Kano,Classic,POS,Groceries,15550.66,Successful,1,2026-06
TXN300925,2026-02-24,CUST10424,CARD20195,Lagos,Classic,POS,Utilities,7519.0,Successful,1,2026-02
TXN300926,2026-05-17,CUST10142,CARD20228,Lagos,Classic,POS,Dining,6145.8,Successful,1,2026-05
TXN300927,2026-05-11,CUST10291,CARD20431,Lagos,Classic,Online,Groceries,10999.91,Successful,1,2026-05
TXN300928,2026-01-31,CUST10432,CARD20436,Lagos,Classic,Online,Fuel,49597.28,Successful,1,2026-01
TXN300929,2026-02-09,CUST10237,CARD20461,Port Harcourt,Classic,POS,Retail,4112.77,Successful,1,2026-02
TXN300930,2026-02-05,CUST10340,CARD20021,Lagos,Classic,Online,Utilities,5741.11,Successful,1,2026-02
TXN300931,2026-06-01,CUST10312,CARD20064,Lagos,Classic,Online,Retail,1987.97,Successful,1,2026-06
TXN300932,2026-01-06,CUST10177,CARD20165,Port Harcourt,Classic,POS,Retail,11474.04,Reversed,0,2026-01
TXN300933,2026-03-07,CUST10141,CARD20027,Abuja,Gold,Online,Travel,5303.13,Successful,1,2026-03
TXN300934,2026-03-16,CUST10189,CARD20311,Lagos,Classic,POS,Groceries,2643.17,Successful,1,2026-03
TXN300935,2026-01-04,CUST10049,CARD20285,Lagos,Gold,POS,Fuel,7701.17,Successful,1,2026-01
TXN300936,2026-03-20,CUST10302,CARD20281,Lagos,Gold,ATM,Dining,26787.89,Successful,1,2026-03
TXN300937,2026-05-14,CUST10369,CARD20164,Lagos,Classic,POS,Fuel,6114.26,Successful,1,2026-05
TXN300938,2026-04-28,CUST10190,CARD20224,Lagos,Platinum,POS,Groceries,6578.68,Successful,1,2026-04
TXN300939,2026-04-23,CUST10136,CARD20146,Abuja,Gold,Online,Retail,25966.58,Declined,0,2026-04
TXN300940,2026-04-04,CUST10043,CARD20030,Ibadan,Gold,ATM,Travel,8070.68,Successful,1,2026-04
TXN300941,2026-06-28,CUST10404,CARD20045,Lagos,Classic,ATM,Groceries,3083.71,Successful,1,2026-06
TXN300942,2026-03-03,CUST10380,CARD20471,Lagos,Gold,Online,Utilities,14061.55,Successful,1,2026-03
TXN300943,2026-03-20,CUST10353,CARD20034,Lagos,Gold,POS,Utilities,19923.89,Successful,1,2026-03
TXN300944,2026-05-16,CUST10090,CARD20427,Lagos,Classic,ATM,Groceries,6902.92,Successful,1,2026-05
TXN300945,2026-01-26,CUST10295,CARD20221,Lagos,Classic,Online,Dining,8994.73,Successful,1,2026-01
TXN300946,2026-06-28,CUST10341,CARD20534,Kano,Classic,POS,Fuel,2838.55,Successful,1,2026-06
TXN300947,2026-06-22,CUST10245,CARD20367,Port Harcourt,Gold,Online,Fuel,4038.1,Successful,1,2026-06
TXN300948,2026-02-13,CUST10433,CARD20550,Kano,Classic,POS,Dining,6207.84,Successful,1,2026-02
TXN300949,2026-05-13,CUST10192,CARD20582,Ibadan,Gold,POS,Travel,8617.45,Successful,1,2026-05
TXN300950,2026-03-11,CUST10318,CARD20116,Abuja,Classic,Online,Retail,4935.46,Successful,1,2026-03
TXN300951,2026-06-03,CUST10106,CARD20239,Abuja,Gold,Online,Entertainment,6023.22,Declined,0,2026-06
TXN300952,2026-04-28,CUST10363,CARD20335,Lagos,Classic,POS,Entertainment,7338.92,Successful,1,2026-04
TXN300953,2026-03-09,CUST10310,CARD20441,Abuja,Classic,POS,Retail,3646.71,Successful,1,2026-03
TXN300954,2026-01-19,CUST10382,CARD20148,Kano,Gold,Online,Utilities,6535.21,Successful,1,2026-01
TXN300955,2026-01-20,CUST10233,CARD20009,Lagos,Classic,POS,Travel,20429.84,Successful,1,2026-01
TXN300956,2026-04-23,CUST10265,CARD20288,Ibadan,Classic,POS,Dining,5030.03,Successful,1,2026-04
TXN300957,2026-05-20,CUST10344,CARD20388,Lagos,Classic,Online,Entertainment,3941.26,Successful,1,2026-05
TXN300958,2026-02-16,CUST10037,CARD20050,Ibadan,Classic,ATM,Groceries,42963.22,Successful,1,2026-02
TXN300959,2026-01-01,CUST10305,CARD20517,Kano,Platinum,Online,Fuel,9705.83,Successful,1,2026-01
TXN300960,2026-03-31,CUST10041,CARD20587,Port Harcourt,Gold,Online,Groceries,4366.55,Successful,1,2026-03
TXN300961,2026-05-22,CUST10017,CARD20278,Port Harcourt,Classic,Online,Fuel,13558.93,Successful,1,2026-05
TXN300962,2026-03-05,CUST10344,CARD20300,Abuja,Classic,Online,Groceries,9945.6,Successful,1,2026-03
TXN300963,2026-02-07,CUST10277,CARD20589,Ibadan,Classic,POS,Dining,5135.08,Successful,1,2026-02
TXN300964,2026-02-06,CUST10307,CARD20135,Kano,Gold,Online,Dining,7791.89,Successful,1,2026-02
TXN300965,2026-05-06,CUST10059,CARD20580,Port Harcourt,Classic,POS,Travel,6417.91,Successful,1,2026-05
TXN300966,2026-05-19,CUST10423,CARD20147,Port Harcourt,Classic,POS,Groceries,17891.24,Successful,1,2026-05
TXN300967,2026-04-10,CUST10183,CARD20490,Abuja,Classic,POS,Groceries,13975.68,Successful,1,2026-04
TXN300968,2026-03-18,CUST10041,CARD20478,Ibadan,Gold,Online,Travel,1459.2,Successful,1,2026-03
TXN300969,2026-01-03,CUST10039,CARD20159,Abuja,Classic,POS,Travel,37135.44,Successful,1,2026-01
TXN300970,2026-06-10,CUST10397,CARD20384,Ibadan,Gold,POS,Dining,6433.97,Successful,1,2026-06
TXN300971,2026-05-14,CUST10192,CARD20163,Abuja,Classic,Online,Dining,32141.09,Successful,1,2026-05
TXN300972,2026-06-27,CUST10267,CARD20441,Lagos,Classic,ATM,Utilities,14369.18,Successful,1,2026-06
TXN300973,2026-01-10,CUST10147,CARD20189,Lagos,Classic,Online,Groceries,9883.12,Successful,1,2026-01
TXN300974,2026-01-05,CUST10395,CARD20415,Abuja,Classic,POS,Dining,7515.1,Successful,1,2026-01
TXN300975,2026-05-31,CUST10333,CARD20339,Lagos,Classic,POS,Entertainment,73645.76,Successful,1,2026-05
TXN300976,2026-05-18,CUST10127,CARD20181,Lagos,Classic,Online,Dining,6520.33,Successful,1,2026-05
TXN300977,2026-06-21,CUST10046,CARD20288,Abuja,Classic,POS,Groceries,4735.94,Successful,1,2026-06
TXN300978,2026-05-10,CUST10045,CARD20187,Lagos,Classic,Online,Travel,5089.59,Successful,1,2026-05
TXN300979,2026-01-13,CUST10001,CARD20138,Lagos,Classic,POS,Groceries,8109.95,Successful,1,2026-01
TXN300980,2026-06-17,CUST10168,CARD20130,Port Harcourt,Platinum,ATM,Entertainment,8098.64,Successful,1,2026-06
TXN300981,2026-05-10,CUST10108,CARD20194,Kano,Classic,POS,Retail,18091.89,Successful,1,2026-05
TXN300982,2026-03-25,CUST10019,CARD20316,Port Harcourt,Gold,POS,Groceries,14862.54,Successful,1,2026-03
TXN300983,2026-03-06,CUST10332,CARD20144,Kano,Classic,Online,Retail,14877.31,Successful,1,2026-03
TXN300984,2026-03-04,CUST10072,CARD20016,Port Harcourt,Classic,POS,Groceries,6750.75,Successful,1,2026-03
TXN300985,2026-04-11,CUST10445,CARD20302,Lagos,Classic,POS,Entertainment,13921.89,Successful,1,2026-04
TXN300986,2026-03-14,CUST10109,CARD20423,Port Harcourt,Classic,Online,Retail,15139.12,Successful,1,2026-03
TXN300987,2026-01-17,CUST10268,CARD20245,Port Harcourt,Classic,POS,Retail,7604.83,Successful,1,2026-01
TXN300988,2026-01-09,CUST10445,CARD20107,Lagos,Classic,POS,Entertainment,10131.05,Successful,1,2026-01
TXN300989,2026-05-23,CUST10240,CARD20088,Lagos,Gold,POS,Groceries,15123.8,Successful,1,2026-05
TXN300990,2026-06-01,CUST10417,CARD20129,Port Harcourt,Classic,POS,Utilities,9594.37,Successful,1,2026-06
TXN300991,2026-02-07,CUST10301,CARD20341,Lagos,Classic,POS,Dining,10355.39,Successful,1,2026-02
TXN300992,2026-06-12,CUST10090,CARD20004,Port Harcourt,Classic,Online,Fuel,24976.14,Successful,1,2026-06
TXN300993,2026-04-04,CUST10103,CARD20327,Lagos,Gold,Online,Dining,9654.8,Successful,1,2026-04
TXN300994,2026-04-05,CUST10250,CARD20410,Abuja,Gold,POS,Retail,4983.13,Successful,1,2026-04
TXN300995,2026-02-18,CUST10008,CARD20306,Abuja,Classic,POS,Groceries,2761.3,Successful,1,2026-02
TXN300996,2026-03-10,CUST10153,CARD20225,Lagos,Classic,ATM,Groceries,8870.8,Successful,1,2026-03
TXN300997,2026-03-03,CUST10347,CARD20348,Lagos,Classic,ATM,Groceries,6215.65,Successful,1,2026-03
TXN300998,2026-06-27,CUST10174,CARD20321,Abuja,Classic,POS,Groceries,15469.89,Successful,1,2026-06
TXN300999,2026-03-19,CUST10343,CARD20559,Ibadan,Gold,Online,Utilities,28628.51,Successful,1,2026-03
TXN301000,2026-04-27,CUST10158,CARD20181,Ibadan,Gold,Online,Fuel,3555.45,Successful,1,2026-04
TXN301001,2026-04-30,CUST10431,CARD20386,Abuja,Classic,POS,Travel,3989.11,Successful,1,2026-04
TXN301002,2026-05-17,CUST10215,CARD20108,Port Harcourt,Classic,POS,Retail,7947.98,Successful,1,2026-05
TXN301003,2026-06-11,CUST10177,CARD20531,Lagos,Gold,POS,Fuel,4272.93,Successful,1,2026-06
TXN301004,2026-03-17,CUST10175,CARD20410,Lagos,Classic,Online,Dining,6784.39,Successful,1,2026-03
TXN301005,2026-02-04,CUST10340,CARD20296,Lagos,Classic,Online,Travel,5276.73,Successful,1,2026-02
TXN301006,2026-01-01,CUST10338,CARD20171,Abuja,Gold,Online,Travel,3618.37,Reversed,0,2026-01
TXN301007,2026-02-09,CUST10146,CARD20331,Lagos,Classic,POS,Groceries,15688.89,Successful,1,2026-02
TXN301008,2026-03-05,CUST10450,CARD20493,Lagos,Classic,Online,Fuel,8606.09,Reversed,0,2026-03
TXN301009,2026-05-30,CUST10324,CARD20195,Port Harcourt,Classic,Online,Dining,35041.73,Successful,1,2026-05
TXN301010,2026-03-01,CUST10161,CARD20012,Port Harcourt,Gold,Online,Groceries,10798.96,Successful,1,2026-03
TXN301011,2026-03-05,CUST10127,CARD20195,Lagos,Classic,POS,Groceries,22716.02,Successful,1,2026-03
TXN301012,2026-04-03,CUST10420,CARD20490,Lagos,Platinum,Online,Entertainment,4523.14,Successful,1,2026-04
TXN301013,2026-03-13,CUST10082,CARD20182,Abuja,Gold,POS,Entertainment,4478.46,Successful,1,2026-03
TXN301014,2026-01-11,CUST10147,CARD20316,Abuja,Classic,Online,Entertainment,47891.65,Successful,1,2026-01
TXN301015,2026-04-15,CUST10239,CARD20030,Port Harcourt,Classic,Online,Utilities,4978.42,Declined,0,2026-04
TXN301016,2026-01-14,CUST10412,CARD20596,Lagos,Classic,POS,Retail,3792.12,Successful,1,2026-01
TXN301017,2026-03-01,CUST10424,CARD20096,Port Harcourt,Classic,Online,Travel,3174.81,Successful,1,2026-03
TXN301018,2026-01-30,CUST10084,CARD20381,Ibadan,Gold,POS,Dining,37518.91,Successful,1,2026-01
TXN301019,2026-02-04,CUST10113,CARD20444,Lagos,Gold,Online,Travel,6504.45,Successful,1,2026-02
TXN301020,2026-06-14,CUST10225,CARD20298,Kano,Classic,POS,Fuel,11189.3,Successful,1,2026-06
TXN301021,2026-01-05,CUST10332,CARD20361,Lagos,Gold,Online,Retail,9146.42,Successful,1,2026-01
TXN301022,2026-03-24,CUST10378,CARD20374,Lagos,Classic,ATM,Groceries,4542.68,Successful,1,2026-03
TXN301023,2026-05-03,CUST10243,CARD20554,Abuja,Gold,POS,Retail,6392.99,Successful,1,2026-05
TXN301024,2026-03-19,CUST10143,CARD20303,Lagos,Gold,Online,Groceries,15939.36,Successful,1,2026-03
TXN301025,2026-06-03,CUST10041,CARD20421,Lagos,Classic,POS,Entertainment,3039.09,Successful,1,2026-06
TXN301026,2026-03-03,CUST10423,CARD20246,Lagos,Classic,POS,Retail,13895.7,Successful,1,2026-03
TXN301027,2026-05-12,CUST10258,CARD20237,Port Harcourt,Gold,Online,Groceries,25520.32,Successful,1,2026-05
TXN301028,2026-03-30,CUST10447,CARD20534,Kano,Gold,Online,Travel,10238.4,Declined,0,2026-03
TXN301029,2026-02-11,CUST10285,CARD20185,Port Harcourt,Classic,ATM,Entertainment,23546.21,Successful,1,2026-02
TXN301030,2026-03-30,CUST10105,CARD20468,Lagos,Classic,Online,Entertainment,2705.03,Successful,1,2026-03
TXN301031,2026-05-26,CUST10202,CARD20363,Port Harcourt,Gold,Online,Entertainment,1874.25,Successful,1,2026-05
TXN301032,2026-02-09,CUST10450,CARD20283,Port Harcourt,Classic,Online,Travel,9839.06,Successful,1,2026-02
TXN301033,2026-03-13,CUST10307,CARD20553,Ibadan,Classic,Online,Travel,5069.13,Successful,1,2026-03
TXN301034,2026-02-08,CUST10331,CARD20336,Ibadan,Classic,Online,Travel,16366.83,Declined,0,2026-02
